dataset_version,snapshot_id,session_id,split,is_synthetic,random_seed,sim_time_s,snapshot_interval_s,scenario_id,scenario_version,stage_code,scenario_progress_ratio,difficulty_level,operator_profile,disturbance_cause,disturbance_target_branch,disturbance_onset_s,disturbance_active_true,disturbance_severity_true,sensor_delay_s,nuisance_alarm_rate_min,reaction_deadline_s,hints_enabled,branch_1_flow_tph,branch_1_flow_ratio,branch_1_pressure_bar,branch_1_valve_command_pct,branch_1_valve_actual_pct,branch_1_t11_outlet_temp_c,branch_2_flow_tph,branch_2_flow_ratio,branch_2_pressure_bar,branch_2_valve_command_pct,branch_2_valve_actual_pct,branch_2_t11_outlet_temp_c,branch_3_flow_tph,branch_3_flow_ratio,branch_3_pressure_bar,branch_3_valve_command_pct,branch_3_valve_actual_pct,branch_3_t11_outlet_temp_c,total_feed_flow_tph,min_branch_flow_ratio,flow_imbalance_ratio,lowest_flow_branch_code,feed_pump_discharge_pressure_bar,t11_combined_outlet_temp_c,t11_temperature_margin_norm,min_branch_flow_change_30s_pct,t11_max_temp_change_30s_c,elou_wash_water_ratio,elou_stage1_min_level_mm,elou_stage2_min_level_mm,elou_temperature_c,elou_load_imbalance_ratio,elou_hv_trip_count,e15_level_pct,n20_state,k1_feed_flow_ratio,k1_pressure_bar,k1_top_temp_c,k1_bottom_temp_c,k1_level_pct,furnace_feed_flow_ratio,furnace_outlet_temp_c,furnace_heat_load_pct,furnace_heat_to_feed_ratio,k2_pressure_bar,k2_top_temp_c,k2_bottom_temp_c,k2_stability_index,side_draw_stability_index,product_flow_stability_index,deviating_parameters_count,critical_parameters_count,active_alarms_count,critical_alarms_count,nuisance_alarms_count,unack_alarms_count,alarm_level_max,alarm_rate_30s,time_since_primary_alarm_s,max_alarm_age_s,alarms_ack_30s,operator_actions_30s,correct_actions_30s,incorrect_actions_30s,dangerous_actions_30s,repeated_actions_30s,cancelled_actions_30s,sequence_violations_30s,result_checks_30s,observation_checks_30s,time_since_last_action_s,deviation_declared,diagnosis_code,correct_response_started,reaction_elapsed_s,reaction_overdue_s,sequence_progress_ratio,expected_step_code,verification_required,verification_completed,verification_missing,time_since_unverified_action_s,downstream_checks_completed_count,label_valid,risk_next_30s,time_to_critical_event_s,target_event_type
1.0.0-synthetic-elou-avt,EAVT-L2-EXPERT-013-T1725,EAVT-L2-EXPERT-013,test,1,20363959,1725,5,elou_avt_throughput_branch_degradation,1.0.0,post_elou_heating,0.4423,2,expert,feed_pump_capacity_loss,1,3205,0,0.0,2.5,2.0,90.0,1,99.7491,0.9975,4.9902,100.0,100,134.8883,100.4816,1.0048,5.0228,100.0,100,135.0658,99.602,0.996,5.0216,100.0,100,134.8917,299.8326,0.996,0.0088,branch_3,6.0,134.9486,0.3289,0.2923,-0.0869,0.075,3814.7594,3837.0172,132.9486,0.0081,0,52.1179,RUNNING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,L0,0.0,,,0,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L2-EXPERT-013-T1765,EAVT-L2-EXPERT-013,test,1,20363959,1765,5,elou_avt_throughput_branch_degradation,1.0.0,post_elou_heating,0.4526,2,expert,feed_pump_capacity_loss,1,3205,0,0.0,2.5,2.0,90.0,1,99.8797,0.9988,4.9975,100.0,100,135.2987,100.4275,1.0043,4.996,100.0,100,135.1283,99.9727,0.9997,5.0137,100.0,100,134.9912,300.2798,0.9988,0.0055,branch_1,6.0,135.1394,0.3134,-0.0614,0.1946,0.075,3823.3132,3836.4167,133.1394,0.005,0,52.1956,RUNNING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,L0,2.0,,0.0,0,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L2-EXPERT-013-T1785,EAVT-L2-EXPERT-013,test,1,20363959,1785,5,elou_avt_throughput_branch_degradation,1.0.0,post_elou_heating,0.4577,2,expert,feed_pump_capacity_loss,1,3205,0,0.0,2.5,2.0,90.0,1,99.9947,0.9999,4.9953,100.0,100,134.9129,100.0448,1.0004,5.0291,100.0,100,135.0857,101.0611,1.0106,5.0201,100.0,100,135.1082,301.1006,0.9999,0.0106,branch_1,6.0,135.0356,0.3261,0.7575,0.1524,0.075,3819.8492,3840.5052,133.0356,0.0098,0,52.2528,RUNNING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,L0,2.0,,,1,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L2-EXPERT-013-T1835,EAVT-L2-EXPERT-013,test,1,20363959,1835,5,elou_avt_throughput_branch_degradation,1.0.0,post_elou_heating,0.4705,2,expert,feed_pump_capacity_loss,1,3205,0,0.0,2.5,2.0,90.0,1,100.3655,1.0037,4.9906,100.0,100,135.0321,99.971,0.9997,5.0039,100.0,100,134.9642,100.3574,1.0036,5.024,100.0,100,134.9402,300.6939,0.9997,0.0039,branch_2,6.0,134.9788,0.3312,-0.1986,-0.1111,0.075,3813.9044,3846.4281,132.9788,0.0036,0,51.9328,RUNNING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,L0,2.0,,5.0,0,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L2-EXPERT-013-T1885,EAVT-L2-EXPERT-013,test,1,20363959,1885,5,elou_avt_throughput_branch_degradation,1.0.0,post_elou_heating,0.4833,2,expert,feed_pump_capacity_loss,1,3205,0,0.0,2.5,2.0,90.0,1,99.5117,0.9951,4.9901,100.0,100,134.9788,100.3651,1.0037,4.9858,100.0,100,134.7925,99.9316,0.9993,5.0239,100.0,100,134.8965,299.8085,0.9951,0.0085,branch_1,6.0,134.8893,0.3347,-0.3119,-0.0824,0.075,3815.8229,3845.6054,132.8893,0.0079,0,51.7715,RUNNING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,L0,0.0,,,0,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L2-EXPERT-013-T1890,EAVT-L2-EXPERT-013,test,1,20363959,1890,5,elou_avt_throughput_branch_degradation,1.0.0,post_elou_heating,0.4846,2,expert,feed_pump_capacity_loss,1,3205,0,0.0,2.5,2.0,90.0,1,100.0502,1.0005,5.001,100.0,100,135.0658,100.1939,1.0019,4.9993,100.0,100,135.1005,99.9985,1.0,4.9808,100.0,100,135.0131,300.2426,1.0,0.002,branch_3,6.0,135.0598,0.3266,0.5949,0.007,0.075,3817.1213,3839.917,133.0598,0.0018,0,52.0861,RUNNING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,L0,0.0,,,0,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L2-EXPERT-013-T1925,EAVT-L2-EXPERT-013,test,1,20363959,1925,5,elou_avt_throughput_branch_degradation,1.0.0,k1,0.4936,2,expert,feed_pump_capacity_loss,1,3205,0,0.0,2.5,2.0,90.0,1,99.9131,0.9991,5.0218,100.0,100,135.0035,100.4287,1.0043,4.984,100.0,100,135.1756,99.9952,1.0,4.9974,100.0,100,134.8419,300.337,0.9991,0.0052,branch_1,6.0,135.007,0.3216,0.4775,0.0099,0.075,3814.8639,3839.003,133.007,0.0047,0,52.1547,RUNNING,1.0011,1.6,138.0,268.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,L0,0.0,,,0,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L2-EXPERT-013-T1960,EAVT-L2-EXPERT-013,test,1,20363959,1960,5,elou_avt_throughput_branch_degradation,1.0.0,k1,0.5026,2,expert,feed_pump_capacity_loss,1,3205,0,0.0,2.5,2.0,90.0,1,99.6382,0.9964,4.9991,100.0,100,135.0014,99.5928,0.9959,5.0061,100.0,100,134.9169,99.2777,0.9928,5.0032,100.0,100,135.102,298.5087,0.9928,0.0036,branch_3,6.0,135.0068,0.3265,-0.6574,0.0034,0.075,3821.2642,3838.1084,133.0068,0.0033,0,51.9191,RUNNING,0.995,1.6,138.0,268.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,L0,2.0,,15.0,1,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L2-EXPERT-013-T2095,EAVT-L2-EXPERT-013,test,1,20363959,2095,5,elou_avt_throughput_branch_degradation,1.0.0,k1,0.5372,2,expert,feed_pump_capacity_loss,1,3205,0,0.0,2.5,2.0,90.0,1,99.6225,0.9962,5.0002,100.0,100,135.0642,99.8773,0.9988,5.0041,100.0,100,134.9724,99.7543,0.9975,5.0049,100.0,100,134.901,299.2541,0.9962,0.0026,branch_1,6.0,134.9792,0.3291,-0.2233,0.1706,0.075,3808.5503,3839.9883,132.9792,0.0023,0,52.3161,RUNNING,0.9975,1.6,138.0,268.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,L0,0.0,,,0,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L2-EXPERT-013-T2225,EAVT-L2-EXPERT-013,test,1,20363959,2225,5,elou_avt_throughput_branch_degradation,1.0.0,furnaces,0.5705,2,expert,feed_pump_capacity_loss,1,3205,0,0.0,2.5,2.0,90.0,1,99.9581,0.9996,5.0212,100.0,100,135.1825,100.0674,1.0007,5.0007,100.0,100,134.8897,99.6737,0.9967,5.0102,100.0,100,134.9593,299.6992,0.9967,0.0039,branch_3,6.0,135.0105,0.3212,0.3833,0.1642,0.075,3829.4881,3844.4287,133.0105,0.0036,0,51.8771,RUNNING,0.999,1.6,138.0,268.0,50.0,0.999,340.0281,100.0,1.001,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,L0,2.0,,5.0,0,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L2-EXPERT-013-T2255,EAVT-L2-EXPERT-013,test,1,20363959,2255,5,elou_avt_throughput_branch_degradation,1.0.0,furnaces,0.5782,2,expert,feed_pump_capacity_loss,1,3205,0,0.0,2.5,2.0,90.0,1,99.7927,0.9979,5.0006,100.0,100,135.0111,100.1784,1.0018,4.9748,100.0,100,134.9999,100.0641,1.0006,4.9936,100.0,100,134.8612,300.0352,0.9979,0.0039,branch_1,6.0,134.9574,0.3326,0.119,-0.1714,0.075,3816.5653,3835.054,132.9574,0.0035,0,51.7727,RUNNING,1.0001,1.6,138.0,268.0,50.0,1.0001,340.0,100.0,0.9999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,L0,2.0,,15.0,2,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L2-EXPERT-013-T2345,EAVT-L2-EXPERT-013,test,1,20363959,2345,5,elou_avt_throughput_branch_degradation,1.0.0,furnaces,0.6013,2,expert,feed_pump_capacity_loss,1,3205,0,0.0,2.5,2.0,90.0,1,99.8034,0.998,5.0004,100.0,100,135.0979,99.3364,0.9934,4.9933,100.0,100,135.0777,100.4147,1.0041,5.0013,100.0,100,135.1309,299.5544,0.9934,0.0108,branch_2,6.0,135.1022,0.3246,-0.6651,-0.0523,0.075,3823.7625,3839.0723,133.1022,0.0099,0,51.8652,RUNNING,0.9985,1.6,138.0,268.0,50.0,0.9985,340.0416,100.0,1.0015,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,L0,2.0,,,1,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L2-EXPERT-013-T2365,EAVT-L2-EXPERT-013,test,1,20363959,2365,5,elou_avt_throughput_branch_degradation,1.0.0,furnaces,0.6064,2,expert,feed_pump_capacity_loss,1,3205,0,0.0,2.5,2.0,90.0,1,100.1866,1.0019,5.0172,100.0,100,135.153,99.9995,1.0,5.0096,100.0,100,135.0804,99.8308,0.9983,5.0022,100.0,100,134.9656,300.017,0.9983,0.0036,branch_3,6.0,135.0663,0.3231,0.3328,0.1355,0.075,3821.0757,3832.7001,133.0663,0.0033,0,51.8546,RUNNING,1.0001,1.6,138.0,268.0,50.0,1.0001,340.0,100.0,0.9999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,L0,0.0,,,0,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L2-EXPERT-013-T2380,EAVT-L2-EXPERT-013,test,1,20363959,2380,5,elou_avt_throughput_branch_degradation,1.0.0,furnaces,0.6103,2,expert,feed_pump_capacity_loss,1,3205,0,0.0,2.5,2.0,90.0,1,100.2149,1.0021,5.0046,100.0,100,135.0262,99.9856,0.9999,5.0018,100.0,100,135.0731,100.0584,1.0006,4.9934,100.0,100,135.053,300.2589,0.9999,0.0023,branch_2,6.0,135.0508,0.3285,0.651,-0.1786,0.075,3820.4709,3839.2493,133.0508,0.0021,0,51.8951,RUNNING,1.0009,1.6,138.0,268.0,50.0,1.0009,340.0,100.0,0.9991,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,L0,2.0,,10.0,1,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L2-EXPERT-013-T2520,EAVT-L2-EXPERT-013,test,1,20363959,2520,5,elou_avt_throughput_branch_degradation,1.0.0,k2,0.6462,2,expert,feed_pump_capacity_loss,1,3205,0,0.0,2.5,2.0,90.0,1,100.1439,1.0014,4.994,100.0,100,135.2416,100.0428,1.0004,4.9917,100.0,100,134.9692,100.3498,1.0035,5.0012,100.0,100,134.8984,300.5365,1.0004,0.0031,branch_2,6.0,135.0364,0.3172,0.0092,-0.1062,0.075,3816.8721,3832.674,133.0364,0.0028,0,51.9164,RUNNING,1.0018,1.6,138.0,268.0,50.0,1.0018,340.0,100.0,0.9982,0.62,142.0,338.0,1.0,0.0,0.0,0,0,0,0,0,0,L0,2.0,,,2,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L2-EXPERT-013-T2545,EAVT-L2-EXPERT-013,test,1,20363959,2545,5,elou_avt_throughput_branch_degradation,1.0.0,k2,0.6526,2,expert,feed_pump_capacity_loss,1,3205,0,0.0,2.5,2.0,90.0,1,100.237,1.0024,5.0034,100.0,100,134.901,100.6335,1.0063,4.9734,100.0,100,134.964,100.3218,1.0032,5.0001,100.0,100,134.919,301.1923,1.0024,0.0039,branch_1,6.0,134.928,0.3357,-0.1362,-0.147,0.075,3817.9405,3829.5199,132.928,0.0036,0,51.7881,RUNNING,1.004,1.6,138.0,268.0,50.0,1.004,340.0,100.0,0.996,0.62,142.0,338.0,1.0,0.0,0.0,0,0,0,0,0,0,L0,0.0,,,0,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L2-EXPERT-013-T2705,EAVT-L2-EXPERT-013,test,1,20363959,2705,5,elou_avt_throughput_branch_degradation,1.0.0,side_draws_and_products,0.6936,2,expert,feed_pump_capacity_loss,1,3205,0,0.0,2.5,2.0,90.0,1,100.2638,1.0026,5.0305,100.0,100,134.9251,100.1288,1.0013,4.9982,100.0,100,134.9621,100.559,1.0056,5.0084,100.0,100,135.0852,300.9517,1.0013,0.0043,branch_2,6.0,134.9908,0.3277,0.2332,0.0737,0.075,3819.5695,3835.5226,132.9908,0.0039,0,52.0907,RUNNING,1.0032,1.6,138.0,268.0,50.0,1.0032,340.0,100.0,0.9968,0.62,142.0,338.0,1.0,1.0,1.0,0,0,0,0,0,0,L0,0.0,,,0,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L2-EXPERT-013-T2735,EAVT-L2-EXPERT-013,test,1,20363959,2735,5,elou_avt_throughput_branch_degradation,1.0.0,side_draws_and_products,0.7013,2,expert,feed_pump_capacity_loss,1,3205,0,0.0,2.5,2.0,90.0,1,99.7208,0.9972,4.9852,100.0,100,134.9626,100.0876,1.0009,4.9988,100.0,100,135.006,100.0713,1.0007,4.9874,100.0,100,134.9445,299.8798,0.9972,0.0037,branch_1,6.0,134.971,0.3329,-0.408,-0.0792,0.075,3827.0471,3848.1742,132.971,0.0034,0,51.6684,RUNNING,0.9996,1.6,138.0,268.0,50.0,0.9996,340.0112,100.0,1.0004,0.62,142.0,338.0,0.9999,1.0,1.0,0,0,0,0,0,0,L0,0.0,,,0,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L2-EXPERT-013-T2860,EAVT-L2-EXPERT-013,test,1,20363959,2860,5,elou_avt_throughput_branch_degradation,1.0.0,side_draws_and_products,0.7333,2,expert,feed_pump_capacity_loss,1,3205,0,0.0,2.5,2.0,90.0,1,101.1345,1.0113,4.9872,100.0,100,135.0601,100.519,1.0052,4.9881,100.0,100,134.9694,100.2796,1.0028,4.9985,100.0,100,135.0346,301.9332,1.0028,0.0085,branch_3,6.0,135.0214,0.3293,0.8628,-0.0715,0.075,3810.7001,3836.1928,133.0214,0.0078,0,51.6515,RUNNING,1.0064,1.6,138.0,268.0,50.0,1.0064,340.0,100.0,0.9936,0.62,142.0,338.0,1.0,1.0,1.0,0,0,0,0,0,0,L0,0.0,,,0,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L2-EXPERT-013-T2905,EAVT-L2-EXPERT-013,test,1,20363959,2905,5,elou_avt_throughput_branch_degradation,1.0.0,side_draws_and_products,0.7449,2,expert,feed_pump_capacity_loss,1,3205,0,0.0,2.5,2.0,90.0,1,99.7919,0.9979,4.9812,100.0,100,135.2257,100.2836,1.0028,4.9985,100.0,100,134.9218,99.8962,0.999,4.9701,100.0,100,134.9406,299.9718,0.9979,0.0049,branch_1,6.0,135.0294,0.3183,0.2806,0.1821,0.075,3809.3823,3834.282,133.0294,0.0045,0,51.8854,RUNNING,0.9999,1.6,138.0,268.0,50.0,0.9999,340.0026,100.0,1.0001,0.62,142.0,338.0,1.0,1.0,1.0,0,0,0,0,0,0,L0,0.0,,,1,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L2-EXPERT-013-T2910,EAVT-L2-EXPERT-013,test,1,20363959,2910,5,elou_avt_throughput_branch_degradation,1.0.0,side_draws_and_products,0.7462,2,expert,feed_pump_capacity_loss,1,3205,0,0.0,2.5,2.0,90.0,1,100.191,1.0019,4.9712,100.0,100,135.1983,99.8421,0.9984,5.0016,100.0,100,135.1099,99.6567,0.9966,4.9952,100.0,100,134.8808,299.6898,0.9966,0.0053,branch_3,6.0,135.063,0.3201,-0.2576,0.0529,0.075,3814.6308,3840.1112,133.063,0.0049,0,52.0168,RUNNING,0.999,1.6,138.0,268.0,50.0,0.999,340.029,100.0,1.001,0.62,142.0,338.0,0.9997,1.0,1.0,0,0,0,0,0,0,L0,0.0,,,1,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L2-EXPERT-013-T2970,EAVT-L2-EXPERT-013,test,1,20363959,2970,5,elou_avt_throughput_branch_degradation,1.0.0,side_draws_and_products,0.7615,2,expert,feed_pump_capacity_loss,1,3205,0,0.0,2.5,2.0,90.0,1,99.605,0.9961,5.0015,100.0,100,135.0557,99.9227,0.9992,4.9955,100.0,100,134.811,100.2916,1.0029,4.9883,100.0,100,134.9909,299.8193,0.9961,0.0069,branch_1,6.0,134.9525,0.3296,-0.2143,-0.1778,0.075,3822.4712,3831.5158,132.9525,0.0063,0,51.8056,RUNNING,0.9994,1.6,138.0,268.0,50.0,0.9994,340.0169,100.0,1.0006,0.62,142.0,338.0,0.9998,1.0,1.0,0,0,0,0,0,0,L0,0.0,,,0,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L2-EXPERT-013-T3040,EAVT-L2-EXPERT-013,test,1,20363959,3040,5,elou_avt_throughput_branch_degradation,1.0.0,stable_mode,0.7795,2,expert,feed_pump_capacity_loss,1,3205,0,0.0,2.5,2.0,90.0,1,99.9156,0.9992,4.995,100.0,100,134.7639,100.1603,1.0016,5.0233,100.0,100,134.9805,99.8998,0.999,4.979,100.0,100,134.9118,299.9756,0.999,0.0026,branch_3,6.0,134.8854,0.3346,0.1319,-0.105,0.075,3808.3647,3841.2218,132.8854,0.0024,0,52.0496,RUNNING,0.9999,1.6,138.0,268.0,50.0,0.9999,340.0023,100.0,1.0001,0.62,142.0,338.0,1.0,1.0,1.0,0,0,1,0,1,0,L0,2.0,,25.0,1,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L2-EXPERT-013-T3080,EAVT-L2-EXPERT-013,test,1,20363959,3080,5,elou_avt_throughput_branch_degradation,1.0.0,stable_mode,0.7897,2,expert,feed_pump_capacity_loss,1,3205,0,0.0,2.5,2.0,90.0,1,99.3653,0.9937,4.9975,100.0,100,135.0901,99.1569,0.9916,4.9947,100.0,100,135.0875,100.2698,1.0027,5.0171,100.0,100,135.1094,298.792,0.9916,0.0112,branch_2,6.0,135.0957,0.326,-0.6264,0.0542,0.075,3814.8566,3834.7871,133.0957,0.0103,0,51.7749,RUNNING,0.996,1.6,138.0,268.0,50.0,0.996,340.1132,100.0,1.004,0.62,142.0,338.0,0.999,1.0,1.0,0,0,0,0,0,0,L0,0.0,,,0,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L2-EXPERT-013-T3110,EAVT-L2-EXPERT-013,test,1,20363959,3110,5,elou_avt_throughput_branch_degradation,1.0.0,stable_mode,0.7974,2,expert,feed_pump_capacity_loss,1,3205,0,0.0,2.5,2.0,90.0,1,99.8872,0.9989,5.0068,100.0,100,134.9511,99.8834,0.9988,4.9934,100.0,100,135.0209,99.6093,0.9961,5.0001,100.0,100,135.0741,299.3798,0.9961,0.0028,branch_3,6.0,135.0154,0.3284,0.4524,-0.0353,0.075,3820.4662,3848.401,133.0154,0.0026,0,51.2663,RUNNING,0.9979,1.6,138.0,268.0,50.0,0.9979,340.058,100.0,1.0021,0.62,142.0,338.0,0.9995,1.0,1.0,0,0,0,0,0,0,L0,0.0,,,0,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L2-EXPERT-013-T3240,EAVT-L2-EXPERT-013,test,1,20363959,3240,5,elou_avt_throughput_branch_degradation,1.0.0,disturbance_monitoring,0.8308,2,expert,feed_pump_capacity_loss,1,3205,1,0.1228,2.5,2.0,90.0,1,95.7153,0.9572,4.8403,100.0,100,137.3218,100.4626,1.0046,4.9857,100.0,100,135.0867,100.6127,1.0061,5.0041,100.0,100,135.0841,296.7907,0.9572,0.0495,branch_1,5.8842,135.8308,0.1785,-3.793,1.9584,0.075,3818.8351,3833.1734,133.8308,0.0455,0,51.9528,RUNNING,0.9893,1.6,138.0,268.0,50.0,0.9893,340.3028,100.0,1.0108,0.62,142.0,338.0,0.9973,1.0,1.0,0,0,0,0,0,0,L0,0.0,,,0,0,0,0,0,0,0,0,0,0,,0,none,0,,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L2-EXPERT-013-T3290,EAVT-L2-EXPERT-013,test,1,20363959,3290,5,elou_avt_throughput_branch_degradation,1.0.0,disturbance_monitoring,0.8436,2,expert,feed_pump_capacity_loss,1,3205,1,0.2982,2.5,2.0,90.0,1,89.0353,0.8904,4.6723,100.0,100,140.8611,99.7679,0.9977,4.9721,100.0,100,135.362,100.7568,1.0076,4.9862,100.0,100,135.4406,289.5601,0.8904,0.1214,branch_1,5.7088,137.2212,-0.0574,-3.6864,2.2822,0.075,3764.3707,3790.1615,135.2212,0.1117,0,51.2135,RUNNING,0.9652,1.6,138.0,268.0,50.0,0.9652,341.0095,100.0,1.0361,0.62,142.0,338.0,0.991,1.0,1.0,2,0,4,0,1,4,L3,8.0,15.0,20.0,0,0,0,0,0,0,0,0,0,0,,0,none,0,15,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
1.0.0-synthetic-elou-avt,EAVT-L2-EXPERT-013-T3295,EAVT-L2-EXPERT-013,test,1,20363959,3295,5,elou_avt_throughput_branch_degradation,1.0.0,disturbance_monitoring,0.8449,2,expert,feed_pump_capacity_loss,1,3205,1,0.3158,2.5,2.0,90.0,1,88.1589,0.8816,4.656,100.0,100,141.2297,101.036,1.0104,4.974,100.0,100,135.5601,100.4137,1.0041,4.9736,100.0,100,135.7912,289.6086,0.8816,0.1334,branch_1,5.6912,137.527,-0.082,-4.2627,2.276,0.075,3762.609,3790.5822,135.527,0.1227,0,50.653,RUNNING,0.9654,1.6,138.0,268.0,50.0,0.9654,341.0047,100.0,1.0359,0.62,142.0,338.0,0.991,1.0,1.0,2,0,4,0,1,3,L3,8.0,20.0,25.0,1,0,0,0,0,0,0,0,0,0,,0,none,0,20,0.0,0.0,declare_deviation,0,0,0,,0,1,0,,
